source_distribution,dimension,max_val,encoding_max_val,beta,distortion_metric,rate,distortion,marginal_consistency_gap,marginal_entropy_bits,marginal_perplexity,n_outputs_90_pct_mass,n_outputs_used,rank,output_index,pseudocounts,concentration,mean_probs,marginal_prob,cumulative_prob
uniform,3,22,20,1.27,jeff_divergence,3.6376186429512343,1.3136768266698517,9.367506770274758e-17,6.624523690169648,98.668911628993,91,182,8,3032,"(13, 12, 8)",33,"(0.394, 0.364, 0.242)",0.0186000376067059,0.21754377964875773
uniform,3,22,20,1.27,jeff_divergence,3.6376186429512343,1.3136768266698517,9.367506770274758e-17,6.624523690169648,98.668911628993,91,182,9,4552,"(13, 8, 12)",33,"(0.394, 0.242, 0.364)",0.018600037606692967,0.2361438172554507
uniform,3,22,20,1.27,jeff_divergence,3.6376186429512343,1.3136768266698517,9.367506770274758e-17,6.624523690169648,98.668911628993,91,182,10,4647,"(8, 13, 12)",33,"(0.242, 0.394, 0.364)",0.018600037606692807,0.2547438548621435
uniform,3,22,20,1.7750000000000001,jeff_divergence,4.164645821898383,0.9603021539725712,3.9898639947466563e-17,7.114299136874908,138.55348001457068,123,224,1,5052,"(13, 13, 13)",39,"(0.333, 0.333, 0.333)",0.05302033391684087,0.05302033391684087
uniform,3,22,20,1.7750000000000001,jeff_divergence,4.164645821898383,0.9603021539725712,3.9898639947466563e-17,7.114299136874908,138.55348001457068,123,224,2,5368,"(9, 9, 14)",32,"(0.281, 0.281, 0.438)",0.015294597120750104,0.06831493103759098
uniform,3,22,20,1.7750000000000001,jeff_divergence,4.164645821898383,0.9603021539725712,3.9898639947466563e-17,7.114299136874908,138.55348001457068,123,224,3,3373,"(14, 9, 9)",32,"(0.438, 0.281, 0.281)",0.015294597120747322,0.0836095281583383
uniform,3,22,20,1.7750000000000001,jeff_divergence,4.164645821898383,0.9603021539725712,3.9898639947466563e-17,7.114299136874908,138.55348001457068,123,224,4,3468,"(9, 14, 9)",32,"(0.281, 0.438, 0.281)",0.01529459712074706,0.09890412527908536
uniform,3,22,20,1.7750000000000001,jeff_divergence,4.164645821898383,0.9603021539725712,3.9898639947466563e-17,7.114299136874908,138.55348001457068,123,224,5,5308,"(9, 6, 14)",29,"(0.310, 0.207, 0.483)",0.013660661179574204,0.11256478645865957
uniform,3,22,20,1.7750000000000001,jeff_divergence,4.164645821898383,0.9603021539725712,3.9898639947466563e-17,7.114299136874908,138.55348001457068,123,224,6,5365,"(6, 9, 14)",29,"(0.207, 0.310, 0.483)",0.0136606611795742,0.12622544763823376
uniform,3,22,20,1.7750000000000001,jeff_divergence,4.164645821898383,0.9603021539725712,3.9898639947466563e-17,7.114299136874908,138.55348001457068,123,224,7,2173,"(14, 9, 6)",29,"(0.483, 0.310, 0.207)",0.013660661179573916,0.13988610881780766
uniform,3,22,20,1.7750000000000001,jeff_divergence,4.164645821898383,0.9603021539725712,3.9898639947466563e-17,7.114299136874908,138.55348001457068,123,224,8,2268,"(9, 14, 6)",29,"(0.310, 0.483, 0.207)",0.013660661179573777,0.15354676999738143
uniform,3,22,20,1.7750000000000001,jeff_divergence,4.164645821898383,0.9603021539725712,3.9898639947466563e-17,7.114299136874908,138.55348001457068,123,224,9,3313,"(14, 6, 9)",29,"(0.483, 0.207, 0.310)",0.013660661179573094,0.16720743117695452
uniform,3,22,20,1.7750000000000001,jeff_divergence,4.164645821898383,0.9603021539725712,3.9898639947466563e-17,7.114299136874908,138.55348001457068,123,224,10,3465,"(6, 14, 9)",29,"(0.207, 0.483, 0.310)",0.013660661179573052,0.18086809235652757
uniform,3,22,20,3.466,jeff_divergence,5.246210495641458,0.5177626904436288,3.122502256758253e-17,8.463937465100432,353.1010901752337,342,626,1,5834,"(15, 12, 15)",42,"(0.357, 0.286, 0.357)",0.012764985706335802,0.012764985706335802
uniform,3,22,20,3.466,jeff_divergence,5.246210495641458,0.5177626904436288,3.122502256758253e-17,8.463937465100432,353.1010901752337,342,626,2,5891,"(12, 15, 15)",42,"(0.286, 0.357, 0.357)",0.012764985706335738,0.02552997141267154
uniform,3,22,20,3.466,jeff_divergence,5.246210495641458,0.5177626904436288,3.122502256758253e-17,8.463937465100432,353.1010901752337,342,626,3,4694,"(15, 15, 12)",42,"(0.357, 0.357, 0.286)",0.012764985706326174,0.03829495711899772
uniform,3,22,20,3.466,jeff_divergence,5.246210495641458,0.5177626904436288,3.122502256758253e-17,8.463937465100432,353.1010901752337,342,626,4,6231,"(12, 12, 16)",40,"(0.300, 0.300, 0.400)",0.010651865749240663,0.048946822868238385
uniform,3,22,20,3.466,jeff_divergence,5.246210495641458,0.5177626904436288,3.122502256758253e-17,8.463937465100432,353.1010901752337,342,626,5,4711,"(12, 16, 12)",40,"(0.300, 0.400, 0.300)",0.010651865749239708,0.05959868861747809
uniform,3,22,20,3.466,jeff_divergence,5.246210495641458,0.5177626904436288,3.122502256758253e-17,8.463937465100432,353.1010901752337,342,626,6,4635,"(16, 12, 12)",40,"(0.400, 0.300, 0.300)",0.010651865749239625,0.07025055436671772
uniform,3,22,20,3.466,jeff_divergence,5.246210495641458,0.5177626904436288,3.122502256758253e-17,8.463937465100432,353.1010901752337,342,626,7,5494,"(15, 15, 14)",44,"(0.341, 0.341, 0.318)",0.009812475817136202,0.08006303018385393
uniform,3,22,20,3.466,jeff_divergence,5.246210495641458,0.5177626904436288,3.122502256758253e-17,8.463937465100432,353.1010901752337,342,626,8,5893,"(14, 15, 15)",44,"(0.318, 0.341, 0.341)",0.009812475817131301,0.08987550600098523
uniform,3,22,20,3.466,jeff_divergence,5.246210495641458,0.5177626904436288,3.122502256758253e-17,8.463937465100432,353.1010901752337,342,626,9,5874,"(15, 14, 15)",44,"(0.341, 0.318, 0.341)",0.009812475817131256,0.09968798181811649
uniform,3,22,20,3.466,jeff_divergence,5.246210495641458,0.5177626904436288,3.122502256758253e-17,8.463937465100432,353.1010901752337,342,626,10,3094,"(15, 15, 8)",38,"(0.395, 0.395, 0.211)",0.007455603535288098,0.10714358535340458
uniform,3,22,20,4.843,jeff_divergence,5.824108171424349,0.3758449167127972,9.107298248878237e-18,9.028969533690585,522.3849538831745,461,762,1,5914,"(15, 16, 15)",46,"(0.326, 0.348, 0.326)",0.007061964302914059,0.007061964302914059
uniform,3,22,20,4.843,jeff_divergence,5.824108171424349,0.3758449167127972,9.107298248878237e-18,9.028969533690585,522.3849538831745,461,762,2,5895,"(16, 15, 15)",46,"(0.348, 0.326, 0.326)",0.007061964302913773,0.014123928605827831
uniform,3,22,20,4.843,jeff_divergence,5.824108171424349,0.3758449167127972,9.107298248878237e-18,9.028969533690585,522.3849538831745,461,762,3,6294,"(15, 15, 16)",46,"(0.326, 0.326, 0.348)",0.0070619643029028924,0.021185892908730724
uniform,3,22,20,4.843,jeff_divergence,5.824108171424349,0.3758449167127972,9.107298248878237e-18,9.028969533690585,522.3849538831745,461,762,4,6231,"(12, 12, 16)",40,"(0.300, 0.300, 0.400)",0.006911463764195502,0.028097356672926226
uniform,3,22,20,4.843,jeff_divergence,5.824108171424349,0.3758449167127972,9.107298248878237e-18,9.028969533690585,522.3849538831745,461,762,5,4635,"(16, 12, 12)",40,"(0.400, 0.300, 0.300)",0.006911463764194209,0.03500882043712043
uniform,3,22,20,4.843,jeff_divergence,5.824108171424349,0.3758449167127972,9.107298248878237e-18,9.028969533690585,522.3849538831745,461,762,6,4711,"(12, 16, 12)",40,"(0.300, 0.400, 0.300)",0.00691146376419379,0.041920284201314224
uniform,3,22,20,4.843,jeff_divergence,5.824108171424349,0.3758449167127972,9.107298248878237e-18,9.028969533690585,522.3849538831745,461,762,7,715,"(16, 16, 2)",34,"(0.471, 0.471, 0.059)",0.005237268848538707,0.04715755304985293
uniform,3,22,20,4.843,jeff_divergence,5.824108171424349,0.3758449167127972,9.107298248878237e-18,9.028969533690585,522.3849538831745,461,762,8,6301,"(2, 16, 16)",34,"(0.059, 0.471, 0.471)",0.005237268848538675,0.052394821898391605
uniform,3,22,20,4.843,jeff_divergence,5.824108171424349,0.3758449167127972,9.107298248878237e-18,9.028969533690585,522.3849538831745,461,762,9,6035,"(16, 2, 16)",34,"(0.471, 0.059, 0.471)",0.00523726884853867,0.05763209074693028
uniform,3,22,20,4.843,jeff_divergence,5.824108171424349,0.3758449167127972,9.107298248878237e-18,9.028969533690585,522.3849538831745,461,762,10,315,"(16, 16, 1)",33,"(0.485, 0.485, 0.030)",0.004394886268595282,0.062026977015525564
uniform,3,22,20,6.767,jeff_divergence,6.42119774040016,0.27142574702418093,8.673617379884035e-18,9.757126526997768,865.3419463843773,808,1355,1,6315,"(16, 16, 16)",48,"(0.333, 0.333, 0.333)",0.010974495998916898,0.010974495998916898
uniform,3,22,20,6.767,jeff_divergence,6.42119774040016,0.27142574702418093,8.673617379884035e-18,9.757126526997768,865.3419463843773,808,1355,2,5476,"(17, 14, 14)",45,"(0.378, 0.311, 0.311)",0.0052549118800409335,0.01622940787895783
uniform,3,22,20,6.767,jeff_divergence,6.42119774040016,0.27142574702418093,8.673617379884035e-18,9.757126526997768,865.3419463843773,808,1355,3,5533,"(14, 17, 14)",45,"(0.311, 0.378, 0.311)",0.005254911880040821,0.02148431975899865
uniform,3,22,20,6.767,jeff_divergence,6.42119774040016,0.27142574702418093,8.673617379884035e-18,9.757126526997768,865.3419463843773,808,1355,4,6673,"(14, 14, 17)",45,"(0.311, 0.311, 0.378)",0.005254911880040104,0.026739231639038755
uniform,3,22,20,6.767,jeff_divergence,6.42119774040016,0.27142574702418093,8.673617379884035e-18,9.757126526997768,865.3419463843773,808,1355,5,6215,"(16, 11, 16)",43,"(0.372, 0.256, 0.372)",0.004742087279231956,0.03148131891827071
uniform,3,22,20,6.767,jeff_divergence,6.42119774040016,0.27142574702418093,8.673617379884035e-18,9.757126526997768,865.3419463843773,808,1355,6,6310,"(11, 16, 16)",43,"(0.256, 0.372, 0.372)",0.0047420872792315275,0.036223406197502236
uniform,3,22,20,6.767,jeff_divergence,6.42119774040016,0.27142574702418093,8.673617379884035e-18,9.757126526997768,865.3419463843773,808,1355,7,4315,"(16, 16, 11)",43,"(0.372, 0.372, 0.256)",0.0047420872792234385,0.04096549347672568
uniform,3,22,20,6.767,jeff_divergence,6.42119774040016,0.27142574702418093,8.673617379884035e-18,9.757126526997768,865.3419463843773,808,1355,8,1515,"(16, 16, 4)",36,"(0.444, 0.444, 0.111)",0.004461750611236244,0.04542724408796192
uniform,3,22,20,6.767,jeff_divergence,6.42119774040016,0.27142574702418093,8.673617379884035e-18,9.757126526997768,865.3419463843773,808,1355,9,6075,"(16, 4, 16)",36,"(0.444, 0.111, 0.444)",0.004461750611236077,0.049888994699198
uniform,3,22,20,6.767,jeff_divergence,6.42119774040016,0.27142574702418093,8.673617379884035e-18,9.757126526997768,865.3419463843773,808,1355,10,6303,"(4, 16, 16)",36,"(0.111, 0.444, 0.444)",0.0044617506112360605,0.05435074531043406
uniform,3,22,20,9.457,jeff_divergence,7.017646621182476,0.1963845402923573,4.7704895589362195e-18,10.121619187435284,1114.066153495414,967,1783,1,5936,"(17, 17, 15)",49,"(0.347, 0.347, 0.306)",0.003599282816938977,0.003599282816938977
uniform,3,22,20,9.457,jeff_divergence,7.017646621182476,0.1963845402923573,4.7704895589362195e-18,10.121619187435284,1114.066153495414,967,1783,2,6734,"(15, 17, 17)",49,"(0.306, 0.347, 0.347)",0.003599282816934126,0.007198565633873103
uniform,3,22,20,9.457,jeff_divergence,7.017646621182476,0.1963845402923573,4.7704895589362195e-18,10.121619187435284,1114.066153495414,967,1783,3,6696,"(17, 15, 17)",49,"(0.347, 0.306, 0.347)",0.003599282816934113,0.010797848450807217
uniform,3,22,20,9.457,jeff_divergence,7.017646621182476,0.1963845402923573,4.7704895589362195e-18,10.121619187435284,1114.066153495414,967,1783,4,5136,"(17, 17, 13)",47,"(0.362, 0.362, 0.277)",0.003268708069690677,0.014066556520497894
uniform,3,22,20,9.457,jeff_divergence,7.017646621182476,0.1963845402923573,4.7704895589362195e-18,10.121619187435284,1114.066153495414,967,1783,5,6732,"(13, 17, 17)",47,"(0.277, 0.362, 0.362)",0.0032687080696900636,0.017335264590187957
uniform,3,22,20,9.457,jeff_divergence,7.017646621182476,0.1963845402923573,4.7704895589362195e-18,10.121619187435284,1114.066153495414,967,1783,6,6656,"(17, 13, 17)",47,"(0.362, 0.277, 0.362)",0.0032687080696900315,0.020603972659877987
uniform,3,22,20,9.457,jeff_divergence,7.017646621182476,0.1963845402923573,4.7704895589362195e-18,10.121619187435284,1114.066153495414,967,1783,7,6736,"(17, 17, 17)",51,"(0.333, 0.333, 0.333)",0.003127009327581099,0.023730981987459085
uniform,3,22,20,9.457,jeff_divergence,7.017646621182476,0.1963845402923573,4.7704895589362195e-18,10.121619187435284,1114.066153495414,967,1783,8,1536,"(17, 17, 4)",38,"(0.447, 0.447, 0.105)",0.003073225041160745,0.02680420702861983
uniform,3,22,20,9.457,jeff_divergence,7.017646621182476,0.1963845402923573,4.7704895589362195e-18,10.121619187435284,1114.066153495414,967,1783,9,6476,"(17, 4, 17)",38,"(0.447, 0.105, 0.447)",0.003073225041160602,0.02987743206978043
uniform,3,22,20,9.457,jeff_divergence,7.017646621182476,0.1963845402923573,4.7704895589362195e-18,10.121619187435284,1114.066153495414,967,1783,10,6723,"(4, 17, 17)",38,"(0.105, 0.447, 0.447)",0.0030732250411606007,0.03295065711094103
uniform,3,22,20,13.215,jeff_divergence,7.6598200350733,0.13869427427936745,2.6020852139652106e-18,10.879868879791928,1884.3730383178697,1722,2888,1,7136,"(17, 17, 18)",52,"(0.327, 0.327, 0.346)",0.0021216648052014226,0.0021216648052014226
uniform,3,22,20,13.215,jeff_divergence,7.6598200350733,0.13869427427936745,2.6020852139652106e-18,10.879868879791928,1884.3730383178697,1722,2888,2,6756,"(17, 18, 17)",52,"(0.327, 0.346, 0.327)",0.002121664805199114,0.004243329610400536
uniform,3,22,20,13.215,jeff_divergence,7.6598200350733,0.13869427427936745,2.6020852139652106e-18,10.879868879791928,1884.3730383178697,1722,2888,3,6737,"(18, 17, 17)",52,"(0.346, 0.327, 0.327)",0.00212166480519903,0.006364994415599566
uniform,3,22,20,13.215,jeff_divergence,7.6598200350733,0.13869427427936745,2.6020852139652106e-18,10.879868879791928,1884.3730383178697,1722,2888,4,6817,"(18, 1, 18)",37,"(0.486, 0.027, 0.486)",0.0019229314106557923,0.008287925826255357
uniform,3,22,20,13.215,jeff_divergence,7.6598200350733,0.13869427427936745,2.6020852139652106e-18,10.879868879791928,1884.3730383178697,1722,2888,5,357,"(18, 18, 1)",37,"(0.486, 0.486, 0.027)",0.001922931410655792,0.010210857236911149
uniform,3,22,20,13.215,jeff_divergence,7.6598200350733,0.13869427427936745,2.6020852139652106e-18,10.879868879791928,1884.3730383178697,1722,2888,6,7140,"(1, 18, 18)",37,"(0.027, 0.486, 0.486)",0.0019229314106557907,0.01213378864756694
uniform,3,22,20,13.215,jeff_divergence,7.6598200350733,0.13869427427936745,2.6020852139652106e-18,10.879868879791928,1884.3730383178697,1722,2888,7,7094,"(15, 15, 18)",48,"(0.312, 0.312, 0.375)",0.0016957050720620482,0.013829493719628988
uniform,3,22,20,13.215,jeff_divergence,7.6598200350733,0.13869427427936745,2.6020852139652106e-18,10.879868879791928,1884.3730383178697,1722,2888,8,5954,"(15, 18, 15)",48,"(0.312, 0.375, 0.312)",0.0016957050720598234,0.015525198791688812
uniform,3,22,20,13.215,jeff_divergence,7.6598200350733,0.13869427427936745,2.6020852139652106e-18,10.879868879791928,1884.3730383178697,1722,2888,9,5897,"(18, 15, 15)",48,"(0.375, 0.312, 0.312)",0.001695705072059791,0.017220903863748603
uniform,3,22,20,13.215,jeff_divergence,7.6598200350733,0.13869427427936745,2.6020852139652106e-18,10.879868879791928,1884.3730383178697,1722,2888,10,2337,"(18, 17, 6)",41,"(0.439, 0.415, 0.146)",0.0015974308557538137,0.018818334719502415
uniform,3,22,20,18.467,jeff_divergence,8.282279369904622,0.09870476182499502,1.951563910473908e-18,11.314982821235894,2547.7055291954985,2458,3909,1,6357,"(18, 18, 16)",52,"(0.346, 0.346, 0.308)",0.0020450409142323107,0.0020450409142323107
uniform,3,22,20,18.467,jeff_divergence,8.282279369904622,0.09870476182499502,1.951563910473908e-18,11.314982821235894,2547.7055291954985,2458,3909,2,7155,"(16, 18, 18)",52,"(0.308, 0.346, 0.346)",0.002045040914231803,0.004090081828464114
uniform,3,22,20,18.467,jeff_divergence,8.282279369904622,0.09870476182499502,1.951563910473908e-18,11.314982821235894,2547.7055291954985,2458,3909,3,7117,"(18, 16, 18)",52,"(0.346, 0.308, 0.346)",0.002045040914231787,0.006135122742695901
uniform,3,22,20,18.467,jeff_divergence,8.282279369904622,0.09870476182499502,1.951563910473908e-18,11.314982821235894,2547.7055291954985,2458,3909,4,7145,"(6, 18, 18)",42,"(0.143, 0.429, 0.429)",0.0018637137966318255,0.007998836539327727
uniform,3,22,20,18.467,jeff_divergence,8.282279369904622,0.09870476182499502,1.951563910473908e-18,11.314982821235894,2547.7055291954985,2458,3909,5,6917,"(18, 6, 18)",42,"(0.429, 0.143, 0.429)",0.0018637137966318203,0.009862550335959548
uniform,3,22,20,18.467,jeff_divergence,8.282279369904622,0.09870476182499502,1.951563910473908e-18,11.314982821235894,2547.7055291954985,2458,3909,6,2357,"(18, 18, 6)",42,"(0.429, 0.429, 0.143)",0.0018637137966316985,0.011726264132591247
uniform,3,22,20,18.467,jeff_divergence,8.282279369904622,0.09870476182499502,1.951563910473908e-18,11.314982821235894,2547.7055291954985,2458,3909,7,7157,"(18, 18, 18)",54,"(0.333, 0.333, 0.333)",0.0018325009431765845,0.013558765075767832
uniform,3,22,20,18.467,jeff_divergence,8.282279369904622,0.09870476182499502,1.951563910473908e-18,11.314982821235894,2547.7055291954985,2458,3909,8,5157,"(18, 18, 13)",49,"(0.367, 0.367, 0.265)",0.0018201099503980034,0.015378875026165835
uniform,3,22,20,18.467,jeff_divergence,8.282279369904622,0.09870476182499502,1.951563910473908e-18,11.314982821235894,2547.7055291954985,2458,3909,9,7057,"(18, 13, 18)",49,"(0.367, 0.265, 0.367)",0.0018201099503979946,0.01719898497656383
uniform,3,22,20,18.467,jeff_divergence,8.282279369904622,0.09870476182499502,1.951563910473908e-18,11.314982821235894,2547.7055291954985,2458,3909,10,7152,"(13, 18, 18)",49,"(0.265, 0.367, 0.367)",0.0018201099503979926,0.019019094926961824
uniform,3,22,20,25.806,jeff_divergence,8.927401883273534,0.06895061283607327,1.0842021724855044e-18,11.652353881503696,3218.904102758043,3046,4686,1,7983,"(4, 20, 20)",44,"(0.091, 0.455, 0.455)",0.000895693069003457,0.000895693069003457
uniform,3,22,20,25.806,jeff_divergence,8.927401883273534,0.06895061283607327,1.0842021724855044e-18,11.652353881503696,3218.904102758043,3046,4686,2,7679,"(20, 4, 20)",44,"(0.455, 0.091, 0.455)",0.0008956930690034528,0.0017913861380069098
uniform,3,22,20,25.806,jeff_divergence,8.927401883273534,0.06895061283607327,1.0842021724855044e-18,11.652353881503696,3218.904102758043,3046,4686,3,1599,"(20, 20, 4)",44,"(0.455, 0.455, 0.091)",0.0008956930690034053,0.0026870792070103153
uniform,3,22,20,25.806,jeff_divergence,8.927401883273534,0.06895061283607327,1.0842021724855044e-18,11.652353881503696,3218.904102758043,3046,4686,4,378,"(19, 19, 1)",39,"(0.487, 0.487, 0.026)",0.0008938913758026365,0.0035809705828129517
uniform,3,22,20,25.806,jeff_divergence,8.927401883273534,0.06895061283607327,1.0842021724855044e-18,11.652353881503696,3218.904102758043,3046,4686,5,7560,"(1, 19, 19)",39,"(0.026, 0.487, 0.487)",0.0008938913758026359,0.004474861958615588
uniform,3,22,20,25.806,jeff_divergence,8.927401883273534,0.06895061283607327,1.0842021724855044e-18,11.652353881503696,3218.904102758043,3046,4686,6,7218,"(19, 1, 19)",39,"(0.487, 0.026, 0.487)",0.0008938913758026352,0.0053687533344182236
uniform,3,22,20,25.806,jeff_divergence,8.927401883273534,0.06895061283607327,1.0842021724855044e-18,11.652353881503696,3218.904102758043,3046,4686,7,7178,"(19, 19, 18)",56,"(0.339, 0.339, 0.321)",0.0008248660673352047,0.006193619401753428
uniform,3,22,20,25.806,jeff_divergence,8.927401883273534,0.06895061283607327,1.0842021724855044e-18,11.652353881503696,3218.904102758043,3046,4686,8,7558,"(19, 18, 19)",56,"(0.339, 0.321, 0.339)",0.0008248660673351679,0.007018485469088596
uniform,3,22,20,25.806,jeff_divergence,8.927401883273534,0.06895061283607327,1.0842021724855044e-18,11.652353881503696,3218.904102758043,3046,4686,9,7577,"(18, 19, 19)",56,"(0.321, 0.339, 0.339)",0.0008248660673351663,0.007843351536423761
uniform,3,22,20,25.806,jeff_divergence,8.927401883273534,0.06895061283607327,1.0842021724855044e-18,11.652353881503696,3218.904102758043,3046,4686,10,3578,"(19, 19, 9)",47,"(0.404, 0.404, 0.191)",0.0007993292331703709,0.008642680769594133
uniform,3,22,20,36.062,jeff_divergence,9.539854235534023,0.04879649171768999,9.75781955236954e-19,11.993443136530509,4077.4264458131192,4053,5692,1,7578,"(19, 19, 19)",57,"(0.333, 0.333, 0.333)",0.0008681618149021041,0.0008681618149021041
uniform,3,22,20,36.062,jeff_divergence,9.539854235534023,0.04879649171768999,9.75781955236954e-19,11.993443136530509,4077.4264458131192,4053,5692,2,7358,"(19, 8, 19)",46,"(0.413, 0.174, 0.413)",0.000836319012242016,0.00170448082714412
uniform,3,22,20,36.062,jeff_divergence,9.539854235534023,0.04879649171768999,9.75781955236954e-19,11.993443136530509,4077.4264458131192,4053,5692,3,7567,"(8, 19, 19)",46,"(0.174, 0.413, 0.413)",0.0008363190122420159,0.002540799839386136
uniform,3,22,20,36.062,jeff_divergence,9.539854235534023,0.04879649171768999,9.75781955236954e-19,11.993443136530509,4077.4264458131192,4053,5692,4,3178,"(19, 19, 8)",46,"(0.413, 0.413, 0.174)",0.0008363190122420153,0.0033771188516281514
uniform,3,22,20,36.062,jeff_divergence,9.539854235534023,0.04879649171768999,9.75781955236954e-19,11.993443136530509,4077.4264458131192,4053,5692,5,7568,"(9, 19, 19)",47,"(0.191, 0.404, 0.404)",0.0008181541334506768,0.004195272985078828
uniform,3,22,20,36.062,jeff_divergence,9.539854235534023,0.04879649171768999,9.75781955236954e-19,11.993443136530509,4077.4264458131192,4053,5692,6,7378,"(19, 9, 19)",47,"(0.404, 0.191, 0.404)",0.0008181541334506762,0.005013427118529505
uniform,3,22,20,36.062,jeff_divergence,9.539854235534023,0.04879649171768999,9.75781955236954e-19,11.993443136530509,4077.4264458131192,4053,5692,7,3578,"(19, 19, 9)",47,"(0.404, 0.404, 0.191)",0.0008181541334506611,0.005831581251980166
uniform,3,22,20,36.062,jeff_divergence,9.539854235534023,0.04879649171768999,9.75781955236954e-19,11.993443136530509,4077.4264458131192,4053,5692,8,7518,"(19, 16, 19)",54,"(0.352, 0.296, 0.352)",0.0007853019476755907,0.006616883199655756
uniform,3,22,20,36.062,jeff_divergence,9.539854235534023,0.04879649171768999,9.75781955236954e-19,11.993443136530509,4077.4264458131192,4053,5692,9,7575,"(16, 19, 19)",54,"(0.296, 0.352, 0.352)",0.0007853019476755904,0.007402185147331346
uniform,3,22,20,36.062,jeff_divergence,9.539854235534023,0.04879649171768999,9.75781955236954e-19,11.993443136530509,4077.4264458131192,4053,5692,10,6378,"(19, 19, 16)",54,"(0.352, 0.352, 0.296)",0.0007853019476754837,0.00818748709500683
uniform,3,22,20,50.394,jeff_divergence,10.17726237037605,0.033757690770545024,3.2526065174565133e-19,12.357934645917181,5249.392094521294,5026,6470,1,7983,"(4, 20, 20)",44,"(0.091, 0.455, 0.455)",0.0006048937158410383,0.0006048937158410383
uniform,3,22,20,50.394,jeff_divergence,10.17726237037605,0.033757690770545024,3.2526065174565133e-19,12.357934645917181,5249.392094521294,5026,6470,2,7679,"(20, 4, 20)",44,"(0.455, 0.091, 0.455)",0.000604893715841038,0.0012097874316820763
uniform,3,22,20,50.394,jeff_divergence,10.17726237037605,0.033757690770545024,3.2526065174565133e-19,12.357934645917181,5249.392094521294,5026,6470,3,1599,"(20, 20, 4)",44,"(0.455, 0.455, 0.091)",0.0006048937158410348,0.0018146811475231112
uniform,3,22,20,50.394,jeff_divergence,10.17726237037605,0.033757690770545024,3.2526065174565133e-19,12.357934645917181,5249.392094521294,5026,6470,4,1999,"(20, 20, 5)",45,"(0.444, 0.444, 0.111)",0.0005973728510039377,0.0024120539985270487
uniform,3,22,20,50.394,jeff_divergence,10.17726237037605,0.033757690770545024,3.2526065174565133e-19,12.357934645917181,5249.392094521294,5026,6470,5,7984,"(5, 20, 20)",45,"(0.111, 0.444, 0.444)",0.0005973728510039364,0.003009426849530985
uniform,3,22,20,50.394,jeff_divergence,10.17726237037605,0.033757690770545024,3.2526065174565133e-19,12.357934645917181,5249.392094521294,5026,6470,6,7699,"(20, 5, 20)",45,"(0.444, 0.111, 0.444)",0.000597372851003936,0.003606799700534921
uniform,3,22,20,50.394,jeff_divergence,10.17726237037605,0.033757690770545024,3.2526065174565133e-19,12.357934645917181,5249.392094521294,5026,6470,7,1199,"(20, 20, 3)",43,"(0.465, 0.465, 0.070)",0.00056644721148883,0.004173246912023751
uniform,3,22,20,50.394,jeff_divergence,10.17726237037605,0.033757690770545024,3.2526065174565133e-19,12.357934645917181,5249.392094521294,5026,6470,8,7659,"(20, 3, 20)",43,"(0.465, 0.070, 0.465)",0.0005664472114888297,0.00473969412351258
uniform,3,22,20,50.394,jeff_divergence,10.17726237037605,0.033757690770545024,3.2526065174565133e-19,12.357934645917181,5249.392094521294,5026,6470,9,7982,"(3, 20, 20)",43,"(0.070, 0.465, 0.465)",0.0005664472114888296,0.00530614133500141
uniform,3,22,20,50.394,jeff_divergence,10.17726237037605,0.033757690770545024,3.2526065174565133e-19,12.357934645917181,5249.392094521294,5026,6470,10,2399,"(20, 20, 6)",46,"(0.435, 0.435, 0.130)",0.0005398657689239649,0.005846007103925375
uniform,3,22,20,70.421,jeff_divergence,10.789291171110145,0.023426880731768206,3.2526065174565133e-19,12.443485971284744,5570.094046968374,5509,7072,1,7679,"(20, 4, 20)",44,"(0.455, 0.091, 0.455)",0.0005294971611294627,0.0005294971611294627
uniform,3,22,20,70.421,jeff_divergence,10.789291171110145,0.023426880731768206,3.2526065174565133e-19,12.443485971284744,5570.094046968374,5509,7072,2,7983,"(4, 20, 20)",44,"(0.091, 0.455, 0.455)",0.0005294971611294627,0.0010589943222589254
uniform,3,22,20,70.421,jeff_divergence,10.789291171110145,0.023426880731768206,3.2526065174565133e-19,12.443485971284744,5570.094046968374,5509,7072,3,1599,"(20, 20, 4)",44,"(0.455, 0.455, 0.091)",0.000529497161129462,0.0015884914833883875
uniform,3,22,20,70.421,jeff_divergence,10.789291171110145,0.023426880731768206,3.2526065174565133e-19,12.443485971284744,5570.094046968374,5509,7072,4,7699,"(20, 5, 20)",45,"(0.444, 0.111, 0.444)",0.0005226990268642296,0.0021111905102526173
uniform,3,22,20,70.421,jeff_divergence,10.789291171110145,0.023426880731768206,3.2526065174565133e-19,12.443485971284744,5570.094046968374,5509,7072,5,7984,"(5, 20, 20)",45,"(0.111, 0.444, 0.444)",0.0005226990268642296,0.002633889537116847
uniform,3,22,20,70.421,jeff_divergence,10.789291171110145,0.023426880731768206,3.2526065174565133e-19,12.443485971284744,5570.094046968374,5509,7072,6,1999,"(20, 20, 5)",45,"(0.444, 0.444, 0.111)",0.0005226990268642269,0.0031565885639810738
uniform,3,22,20,70.421,jeff_divergence,10.789291171110145,0.023426880731768206,3.2526065174565133e-19,12.443485971284744,5570.094046968374,5509,7072,7,7659,"(20, 3, 20)",43,"(0.465, 0.070, 0.465)",0.0005143684010014577,0.0036709569649825313
